lon_a,lat_a,lon_b,lat_b,usage_count
0.62218,41.61674,1.72511,41.22392,2
0.62218,41.61674,1.78519,41.42555,2
0.62218,41.61674,2.01427,41.31405,2
1.699689,41.59803,2.48333,41.56667,2
-2.998808,43.369793,-2.894425,43.189816,2
1.13957,41.64704,1.679574,41.536804,2
1.13957,41.64704,2.01427,41.31405,2
0.563747,41.649857,1.14764,41.11118,2
0.644103,41.09063,0.647901,41.09367,2
0.638284,41.080887,0.644103,41.09063,2
-0.13333,41.05,0.638284,41.080887,2
1.14764,41.11118,1.39861,41.14505,2
1.14764,41.11118,1.72511,41.22392,2
1.14764,41.11118,2.01427,41.31405,2
1.14764,41.11118,2.01667,41.56667,2
1.14764,41.11118,2.71888,41.69914,2
2.25017,41.55372,2.79281,41.97489,2
-1.34745,40.7852,-0.754753,41.64069,2
-0.126218,39.8983,0.5216,40.81249,2
0.563747,41.649857,0.71,40.81402,2
0.19406,41.91084,0.91401,41.630672,2
-1.313417,37.912167,0.10383,38.7294,2
-4.04785,43.34943,-3.068215,43.328472,2
-0.83822,41.75521,0.19406,41.91084,2
-0.586654,39.13945,-0.54416,39.01688,2
0.19406,41.91084,0.34894,41.52294,2
0.19406,41.91084,0.62218,41.61674,2
0.19406,41.91084,0.81094,41.79117,2
0.19406,41.91084,1.24993,41.28612,2
0.34894,41.52294,0.62218,41.61674,2
0.47559,40.47033,0.5216,40.81249,2
0.34894,41.52294,0.81094,41.79117,2
0.34894,41.52294,1.72511,41.22392,2
0.34894,41.52294,1.52528,41.73317,2
0.34894,41.52294,2.01427,41.31405,2
0.34894,41.52294,2.01667,41.56667,2
-1.675074,42.200317,-0.754753,41.64069,2
0.47559,40.47033,0.563747,41.649857,2
-0.4087,42.13615,0.924508,40.98877,2
-1.41987,38.23998,-0.80682,37.59989,2
-1.41987,38.23998,-0.86568,38.6373,2
-1.41987,38.23998,-0.87059,38.17902,2
-2.46883,41.76401,-1.67446,42.52687,2
-1.52334,41.83176,-1.13716,42.12632,2
-1.52334,41.83176,-0.87734,41.65606,2
-2.46883,41.76401,-1.339556,40.772944,2
-2.46883,41.76401,-1.643001,41.316273,2
-1.333968,41.06982,-0.10087,39.9383,2
-4.870671,41.559,-4.518805,41.900192,2
-3.702918,42.30732,-2.45115,42.46615,2
-2.913164,42.741688,-2.752763,42.513184,2
-3.32894,40.55274,-2.672484,42.112324,2
-2.713923,40.92805,-2.672484,42.112324,2
-0.857224,42.59959,-0.36607,42.51924,2
-4.52406,42.00955,-2.772644,42.82372,2
-2.858946,43.28967,-2.4175,43.1151,2
-2.4175,43.1151,-2.16992,43.28444,2
-2.4175,43.1151,-2.03226,42.67182,2
-2.4175,43.1151,-1.67446,42.52687,2
-3.779008,37.192055,-3.777263,37.19138,2
-4.32245,37.6167,-2.984336,37.195507,2
-4.08237,37.59091,-2.984336,37.195507,2
-2.46883,41.76401,-1.64318,41.35353,2
-2.46883,41.76401,-2.03226,42.67182,2
-3.95776,37.76748,-2.984321,37.195522,2
-2.713923,40.92805,-2.46883,41.76401,2
-2.67268,42.84998,-2.4175,43.1151,2
-2.67268,42.84998,-2.16992,43.28444,2
-2.67268,42.84998,-1.96521,42.30506,2
-2.67268,42.84998,-1.90234,43.31195,2
-1.203379,42.62066,-0.857224,42.59959,2
-5.16709,36.74231,-4.049841,36.760094,2
-2.64273,36.83155,-2.20595,36.96655,2
-2.64273,36.83155,-1.85905,37.24345,2
-2.64273,36.83155,-1.80974,37.56329,2
-2.64273,36.83155,-1.31493,37.5992,2
-2.60119,39.26992,-2.15723,39.20735,2
-2.60119,39.26992,-1.85643,38.99424,2
-3.27003,40.16424,-2.00191,41.311134,2
-2.60119,39.26992,-1.325,38.47917,2
-2.60119,39.26992,-0.57225,38.62533,2
-2.60119,39.26992,-2.15628,39.48489,2
-4.52406,42.00955,-3.00651,41.83688,2
-3.245475,40.65465,-2.46883,41.76401,2
-2.998808,43.369793,-2.98313,43.37891,2
-4.05077,38.03922,-2.984336,37.195507,2
-3.92301,37.4614,-2.984336,37.195507,2
-1.41987,38.23998,-0.95396,37.74293,2
-2.16992,43.28444,-1.90234,43.31195,2
-1.912183,39.256268,-1.70096,38.5106,2
-1.912183,39.256268,-1.50229,37.7688,2
-2.15723,39.20735,-1.49014,38.04095,2
-1.912183,39.256268,-0.95396,37.74293,2
-1.912183,39.256268,-0.80682,37.59989,2
-2.15723,39.20735,-1.753888,39.516518,2
-2.14949,37.38856,-1.926424,37.182285,2
-3.13922,37.29932,-2.613384,37.553677,2
-2.14949,37.38856,-1.85905,37.24345,2
-2.14949,37.38856,-1.80974,37.56329,2
-2.14949,37.38856,-1.7985,38.09242,2
-2.14949,37.38856,-1.70096,38.5106,2
-2.14949,37.38856,-1.58289,37.4063,2
-2.14949,37.38856,-1.50229,37.7688,2
-2.14949,37.38856,-1.49014,38.04095,2
-2.14949,37.38856,-1.41987,38.23998,2
-2.14949,37.38856,-1.31493,37.5992,2
-2.14949,37.38856,-1.04877,38.06147,2
-2.14949,37.38856,-0.95396,37.74293,2
-1.909339,43.00454,-1.67446,42.52687,2
-1.96521,42.30506,-1.895971,43.004578,2
-3.74967,37.25109,-2.984336,37.195507,2
-2.96204,43.14322,-2.609608,43.19377,2
-3.63602,38.09519,-2.984336,37.195507,2
-3.61226,37.78627,-2.984321,37.195522,2
-3.584,37.11906,-2.984336,37.195507,2
-3.3705,38.01328,-2.984336,37.195507,2
-3.0848,38.1156,-2.984321,37.195522,2
-2.20595,36.96655,-1.85905,37.24345,2
-2.20595,36.96655,-1.80974,37.56329,2
-2.20595,36.96655,-1.7985,38.09242,2
-2.20595,36.96655,-1.58289,37.4063,2
-2.20595,36.96655,-1.50229,37.7688,2
-2.20595,36.96655,-1.49014,38.04095,2
-2.20595,36.96655,-1.31493,37.5992,2
-2.20595,36.96655,-0.95396,37.74293,2
-2.20595,36.96655,-0.80682,37.59989,2
-2.20595,36.96655,-0.68222,37.97872,2
-5.43574,43.48126,-2.859077,43.28966,2
-4.75485,43.41982,-2.858946,43.28967,2
-3.80493,43.46589,-2.609608,43.19377,2
-2.890588,43.292007,-2.858946,43.28967,2
-2.668586,43.184917,-1.203379,42.62066,2
-2.68333,43.31667,-2.668586,43.184917,2
-0.705587,39.392494,-0.321234,39.67629,2
-3.04165,39.59369,-2.60119,39.26992,2
-3.04165,39.59369,-2.13333,40.06667,2
-3.04165,39.59369,-1.70096,38.5106,2
-3.04165,39.59369,-0.86568,38.6373,2
-3.04165,39.59369,-0.688913,39.49033,2
-3.02156,39.15759,-3.00731,40.00851,2
-3.02156,39.15759,-2.60119,39.26992,2
-3.02156,39.15759,-2.067639,39.302389,2
-3.02156,39.15759,-2.13333,40.06667,2
-3.02156,39.15759,-1.85643,38.99424,2
-3.02156,39.15759,-1.325,38.47917,2
-3.02156,39.15759,-1.11468,38.61365,2
-3.02156,39.15759,-0.86568,38.6373,2
-1.758881,38.93806,-0.752036,38.874123,2
-4.18814,40.737324,-3.00731,40.00851,2
-3.00731,40.00851,-2.13333,40.06667,2
-2.98313,43.37891,-2.96204,43.14322,2
-2.819914,42.95543,-1.653002,42.835598,2
-5.917074,40.265152,-4.597436,41.82064,2
-2.96204,43.14322,-2.894425,43.189816,2
-3.04165,39.59369,-2.15723,39.20735,2
-3.04165,39.59369,-3.00731,40.00851,2
-2.897381,43.190346,-2.68333,43.31667,2
-3.04165,39.59369,-3.02156,39.15759,2
-3.13922,37.29932,-1.50229,37.7688,2
-5.01401,38.07482,-4.376796,38.010437,2
-3.12492,39.40463,-3.04165,39.59369,2
-3.12492,39.40463,-3.02156,39.15759,2
-3.12492,39.40463,-3.00731,40.00851,2
-3.12492,39.40463,-2.60119,39.26992,2
-3.12492,39.40463,-2.13333,40.06667,2
-3.12492,39.40463,-1.85643,38.99424,2
-3.777263,37.19138,-3.0848,38.1156,2
-4.056714,37.181763,-3.0848,38.1156,2
-3.637788,37.52801,-3.0848,38.1156,2
-2.584958,38.390366,-1.313417,37.912167,2
-3.0848,38.1156,-1.41987,38.23998,2
-3.0848,38.1156,-1.09713,38.86917,2
-0.745934,38.877857,-0.26623,39.07195,2
-0.745934,38.877857,-0.554818,38.91185,2
-0.554818,38.91185,-0.48548,38.89132,2
-4.298971,38.662292,-3.04165,39.59369,2
-3.9707,40.67816,-3.587222,39.99045,2
-2.96204,43.14322,-2.94695,42.6865,2
-2.96204,43.14322,-2.68333,43.31667,2
-2.96204,43.14322,-2.67268,42.84998,2
-2.96204,43.14322,-2.4175,43.1151,2
-1.339611,37.892778,-0.57225,38.62533,2
-1.339611,37.892778,-0.5658,38.19165,2
-1.339611,37.892778,-0.5255,38.3964,2
-2.94695,42.6865,-2.67268,42.84998,2
-2.94695,42.6865,-1.96521,42.30506,2
-1.319388,41.83281,0.34894,41.52294,2
-4.77275,37.89155,-4.056735,37.18175,2
-4.380841,38.010853,-3.266203,37.32262,2
-3.266203,37.32262,-3.13922,37.29932,2
-2.77259,37.49073,-2.14949,37.38856,2
-2.77259,37.49073,-1.7985,38.09242,2
-2.77259,37.49073,-1.50229,37.7688,2
-2.77259,37.49073,-1.31493,37.5992,2
-0.527742,39.15396,0.18275,40.46688,2
-2.899242,42.952877,-2.68333,43.31667,2
-2.858946,43.28967,-2.68333,43.31667,2
-2.863471,43.283077,-2.68333,43.31667,2
-2.68333,43.31667,-2.67268,42.84998,2
-2.68333,43.31667,-2.4175,43.1151,2
-1.339611,37.892778,-0.60603,38.82191,2
-1.339611,37.892778,-0.76773,38.38479,2
-1.339611,37.892778,-0.86568,38.6373,2
-4.10734,38.68712,-3.471416,38.63611,2
-2.94057,43.1494,-2.819914,42.95543,2
-2.96204,43.14322,-1.676131,41.99307,2
-5.92717,36.45695,-4.04972,36.76212,2
-5.38452,36.20983,-4.04972,36.76212,2
-5.25026,36.37645,-4.04972,36.76212,2
-5.16709,36.74231,-4.04972,36.76212,2
-4.99123,36.48839,-4.04972,36.76212,2
-3.777263,37.19138,-2.94966,36.84693,2
-3.63602,38.09519,-3.556504,36.974392,2
-1.339611,37.892778,-0.87059,38.17902,2
-3.556504,36.974392,-3.3705,38.01328,2
-2.984336,37.195507,-2.77259,37.49073,2
-2.94966,36.84693,-2.64273,36.83155,2
-2.94966,36.84693,-2.20595,36.96655,2
-2.94966,36.84693,-1.85905,37.24345,2
-2.94966,36.84693,-1.900253,37.260567,2
-1.41987,38.23998,-1.339611,37.892778,2
-1.339611,37.892778,-1.04877,38.06147,2
-2.14949,37.38856,-0.87059,38.17902,2
-2.14949,37.38856,-0.80682,37.59989,2
-2.14949,37.38856,-0.76773,38.38479,2
-7.72459,42.0635,-5.665556,42.235,2
-4.0671,40.50064,-3.245475,40.65465,2
-3.45757,43.44386,-2.894425,43.189816,2
-3.32894,40.55274,-2.043714,41.840675,2
-1.777706,42.711414,-1.67446,42.52687,2
-1.67446,42.52687,-1.638229,42.75418,2
-1.67446,42.52687,-1.319388,41.83281,2
-1.67446,42.52687,-1.60452,42.06166,2
-0.857265,42.599594,0.34894,41.52294,2
-2.499592,41.773098,-1.64318,41.35353,2
-3.702258,42.304417,-3.00651,41.83688,2
-2.28083,42.43126,-1.289293,41.516155,2
-1.64318,41.35353,-0.06765,41.24909,2
-1.64318,41.35353,0.34894,41.52294,2
-0.755248,39.44505,-0.328882,39.68209,2
-1.60452,42.06166,-1.13716,42.12632,2
-1.60452,42.06166,-1.319388,41.83281,2
-1.60452,42.06166,-0.87734,41.65606,2
-1.60452,42.06166,-0.36607,42.51924,2
-1.60452,42.06166,0.62218,41.61674,2
-7.43809,41.94149,-5.665556,42.235,2
-1.70096,38.5106,0.10383,38.7294,2
-1.744144,42.862675,-1.675074,42.200317,2
-1.70096,38.5106,-0.23346,38.50754,2
-3.61226,37.78627,-3.320162,38.06034,2
-1.70096,38.5106,-1.50229,37.7688,2
-1.70096,38.5106,-1.49014,38.04095,2
-1.70096,38.5106,-1.41987,38.23998,2
-1.70096,38.5106,-1.325,38.47917,2
-1.70096,38.5106,-1.31493,37.5992,2
-1.70096,38.5106,-1.11468,38.61365,2
-1.70096,38.5106,-1.09713,38.86917,2
-1.70096,38.5106,-1.04877,38.06147,2
-1.70096,38.5106,-0.95396,37.74293,2
-1.70096,38.5106,-0.87059,38.17902,2
-1.70096,38.5106,-0.86568,38.6373,2
-1.70096,38.5106,-0.80682,37.59989,2
-1.70096,38.5106,-0.76773,38.38479,2
-1.70096,38.5106,-0.68222,37.97872,2
-0.754167,38.878611,-0.6899,38.8994,2
-1.70096,38.5106,-0.57225,38.62533,2
-1.70096,38.5106,-0.5658,38.19165,2
-1.70096,38.5106,-0.5255,38.3964,2
-5.252056,37.524694,-3.927585,37.18115,2
-3.266203,37.32262,-1.58289,37.4063,2
-3.8744,36.75278,-1.926424,37.182285,2
-3.0848,38.1156,-2.613384,37.553677,2
-1.50229,37.7688,0.10383,38.7294,2
-2.79871,38.35735,-1.49014,38.04095,2
-1.49014,38.04095,-1.41987,38.23998,2
-1.49014,38.04095,-1.325,38.47917,2
-1.49014,38.04095,-1.11468,38.61365,2
-1.49014,38.04095,-1.09713,38.86917,2
-1.49014,38.04095,-1.04877,38.06147,2
-1.49014,38.04095,-0.95396,37.74293,2
-1.49014,38.04095,-0.87059,38.17902,2
-1.49014,38.04095,-0.80682,37.59989,2
-1.49014,38.04095,-0.68222,37.97872,2
-1.49014,38.04095,-0.60603,38.82191,2
-1.49014,38.04095,-0.5658,38.19165,2
-2.584958,38.390366,-1.41987,38.23998,2
-2.067639,39.302389,-1.918196,39.261654,2
-1.41987,38.23998,-1.325,38.47917,2
-1.41987,38.23998,-1.11468,38.61365,2
-1.41987,38.23998,-1.09713,38.86917,2
-1.41987,38.23998,-1.04877,38.06147,2
-1.50229,37.7688,-0.23346,38.50754,2
-1.50229,37.7688,-0.181915,38.5383,2
-1.50229,37.7688,-0.5255,38.3964,2
-3.266203,37.32262,-2.613384,37.553677,2
-1.58289,37.4063,-1.50229,37.7688,2
-1.58289,37.4063,-1.31493,37.5992,2
-1.58289,37.4063,-0.95396,37.74293,2
-1.58289,37.4063,-0.87059,38.17902,2
-1.58289,37.4063,-0.80682,37.59989,2
-1.58289,37.4063,-0.68222,37.97872,2
-1.58289,37.4063,-0.5658,38.19165,2
-4.056714,37.181763,-3.779008,37.192055,2
-1.50229,37.7688,-1.325,38.47917,2
-1.50229,37.7688,-0.5658,38.19165,2
-1.50229,37.7688,-1.31493,37.5992,2
-1.50229,37.7688,-1.11468,38.61365,2
-1.50229,37.7688,-1.09713,38.86917,2
-1.50229,37.7688,-1.04877,38.06147,2
-1.50229,37.7688,-0.95396,37.74293,2
-1.50229,37.7688,-0.80682,37.59989,2
-1.50229,37.7688,-0.68222,37.97872,2
-0.60603,38.82191,-0.523219,38.83706,2
-1.523313,41.83176,-1.031231,41.730312,2
-1.7985,38.09242,-0.26623,39.07195,2
-2.14949,37.38856,-0.68222,37.97872,2
-1.896017,43.004612,-1.203379,42.62066,2
-1.85905,37.24345,-1.80974,37.56329,2
-1.85905,37.24345,-1.7985,38.09242,2
-1.85905,37.24345,-1.70096,38.5106,2
-1.85905,37.24345,-1.58289,37.4063,2
-1.85905,37.24345,-1.50229,37.7688,2
-1.85905,37.24345,-1.41987,38.23998,2
-1.85905,37.24345,-0.95396,37.74293,2
-1.85905,37.24345,-0.87059,38.17902,2
-1.85905,37.24345,-0.57225,38.62533,2
-1.85905,37.24345,-0.23346,38.50754,2
-0.527742,39.15396,0.47559,40.47033,2
-3.61639,40.67882,-3.27003,40.16424,2
-3.32894,40.55274,-2.254855,39.538723,2
-1.85643,38.99424,-1.7985,38.09242,2
-1.85643,38.99424,-1.70096,38.5106,2
-1.85643,38.99424,-1.58289,37.4063,2
-1.85643,38.99424,-1.50229,37.7688,2
-1.85643,38.99424,-1.49014,38.04095,2
-1.85643,38.99424,-1.41987,38.23998,2
-4.739446,37.60982,-3.777263,37.19138,2
-1.895971,43.004578,-1.777706,42.711414,2
-1.7985,38.09242,-0.5658,38.19165,2
-3.245475,40.65465,-2.043714,41.840675,2
-2.14949,37.38856,-0.57225,38.62533,2
-2.14949,37.38856,-0.5658,38.19165,2
-4.397368,40.772217,-3.27003,40.16424,2
-4.298971,38.662292,-2.280002,39.59617,2
-4.83076,39.96348,-3.922025,39.942818,2
-2.713923,40.92805,-1.72678,41.90475,2
-2.13333,40.06667,-1.10646,40.3456,2
-2.13333,40.06667,-0.586654,39.13945,2
-2.13333,40.06667,-0.26667,39.68333,2
-1.34745,40.7852,-0.756763,41.640594,2
-2.03226,42.67182,-1.676131,41.99307,2
-2.03226,42.67182,-1.60735,42.8323,2
-2.03226,42.67182,-0.4087,42.13615,2
-1.600367,42.01257,-0.06765,41.24909,2
-2.46883,41.76401,-1.644545,41.974228,2
-1.96521,42.30506,-1.72678,41.90475,2
-1.96521,42.30506,-1.60452,42.06166,2
-1.96521,42.30506,-1.13716,42.12632,2
-2.043714,41.840675,-1.638229,42.75418,2
-1.85643,38.99424,-1.325,38.47917,2
-1.85643,38.99424,-1.31493,37.5992,2
-1.85643,38.99424,-1.09713,38.86917,2
-1.85643,38.99424,-1.04877,38.06147,2
-1.80974,37.56329,-0.5658,38.19165,2
-1.80974,37.56329,-0.5255,38.3964,2
-1.80974,37.56329,-0.51852,38.99042,2
-3.266203,37.32262,-1.7985,38.09242,2
-2.79871,38.35735,-1.7985,38.09242,2
-1.7985,38.09242,-1.70096,38.5106,2
-1.7985,38.09242,-1.58289,37.4063,2
-1.7985,38.09242,-1.50229,37.7688,2
-1.7985,38.09242,-1.49014,38.04095,2
-1.7985,38.09242,-1.41987,38.23998,2
-1.7985,38.09242,-1.325,38.47917,2
-1.7985,38.09242,-1.11468,38.61365,2
-1.7985,38.09242,-1.09713,38.86917,2
-1.7985,38.09242,-1.04877,38.06147,2
-1.7985,38.09242,-0.95396,37.74293,2
-1.7985,38.09242,-0.87059,38.17902,2
-1.7985,38.09242,-0.80682,37.59989,2
-1.7985,38.09242,-0.68222,37.97872,2
-1.7985,38.09242,-0.60603,38.82191,2
-1.80974,37.56329,-0.57225,38.62533,2
-1.80974,37.56329,-0.68222,37.97872,2
-1.80974,37.56329,-0.80682,37.59989,2
-1.80974,37.56329,-1.70096,38.5106,2
-1.85643,38.99424,-0.95396,37.74293,2
-1.85643,38.99424,-0.87059,38.17902,2
-1.85643,38.99424,-0.80682,37.59989,2
-1.85643,38.99424,-0.5255,38.3964,2
-0.662682,38.929626,-0.553231,38.913284,2
-0.553231,38.913284,-0.48548,38.89132,2
-1.925834,37.18494,-1.80974,37.56329,2
-1.80974,37.56329,-1.7985,38.09242,2
-1.80974,37.56329,-1.58289,37.4063,2
-1.80974,37.56329,-0.87059,38.17902,2
-1.80974,37.56329,-1.50229,37.7688,2
-1.80974,37.56329,-1.49014,38.04095,2
-1.80974,37.56329,-1.41987,38.23998,2
-1.80974,37.56329,-1.31493,37.5992,2
-1.80974,37.56329,-0.754148,38.87854,2
-1.80974,37.56329,-1.09713,38.86917,2
-1.80974,37.56329,-1.04877,38.06147,2
-1.80974,37.56329,-0.95396,37.74293,2
-1.325,38.47917,-1.11468,38.61365,2
-4.08237,37.59091,-3.58717,36.74277,2
-6.89471,37.23457,-4.77275,37.89155,2
-5.25026,36.37645,-4.10266,36.78107,2
-6.61785,38.90839,-6.34292,38.91802,2
-6.61785,38.90839,-6.37224,39.47649,2
-6.61785,38.90839,-6.40747,38.68316,2
-6.61785,38.90839,-6.41734,38.42539,2
-6.55231,37.38605,-5.730944,36.46,2
-6.3515,36.77808,-5.730944,36.46,2
-6.61785,38.90839,-6.53603,39.98406,2
-6.423124,37.34687,-4.739446,37.60982,2
-6.75432,37.57511,-4.63805,37.58627,2
-6.75432,37.57511,-4.76686,37.38943,2
-5.01401,38.07482,-4.695174,37.614117,2
-6.75432,37.57511,-4.77275,37.89155,2
-6.75432,37.57511,-5.10311,37.2376,2
-6.75432,37.57511,-5.16709,36.74231,2
-6.75432,37.57511,-5.41681,37.329,2
-5.25026,36.37645,-5.16709,36.74231,2
-5.25026,36.37645,-4.99123,36.48839,2
-6.75432,37.57511,-5.446,36.67777,2
-6.423124,37.34687,-5.45403,37.12084,2
-5.25026,36.37645,-4.76686,37.38943,2
-5.25026,36.37645,-4.75639,36.65947,2
-5.25026,36.37645,-4.63805,37.58627,2
-5.25026,36.37645,-4.56123,37.01938,2
-5.25026,36.37645,-4.49976,36.62035,2
-5.25026,36.37645,-4.36827,37.3269,2
-6.61785,38.90839,-5.92513,38.53089,2
-6.61785,38.90839,-5.90841,39.15127,2
-6.61785,38.90839,-5.78093,37.18516,2
-5.26667,38.3,-4.84827,38.37906,2
-5.28121,37.70024,-3.92301,37.4614,2
-7.264507,42.473877,-7.072508,42.40799,2
-5.28121,37.70024,-3.3705,38.01328,2
-6.789409,37.334072,-4.867708,38.09519,2
-6.97061,38.87789,-5.702898,38.259697,2
-6.654096,38.164753,-5.702898,38.259697,2
-6.13606,36.68645,-4.867708,38.09519,2
-6.04589,37.37281,-4.867708,38.09519,2
-5.52751,37.65896,-5.01401,38.07482,2
-5.45403,37.12084,-5.01401,38.07482,2
-5.16709,36.74231,-5.01401,38.07482,2
-5.26667,38.3,-4.62873,38.32277,2
-6.61785,38.90839,-5.74951,37.37301,2
-4.867708,38.09519,-4.49976,36.62035,2
-5.26667,38.3,-4.10734,38.68712,2
-4.867708,38.09519,-4.10266,36.78107,2
-4.187645,39.035137,-3.97448,39.67747,2
-5.26667,38.3,-3.89047,38.96442,2
-4.900421,38.129105,-3.8744,36.75278,2
-5.26667,38.3,-3.66345,38.9069,2
-6.61785,38.90839,-5.575518,39.077377,2
-6.61785,38.90839,-5.54064,39.89158,2
-3.471416,38.63611,-2.038425,39.134872,2
-6.789409,37.334072,-5.730944,36.46,2
-6.75432,37.57511,-5.52751,37.65896,2
-5.25026,36.37645,-4.08237,37.59091,2
-4.93122,37.67359,-4.900421,38.129105,2
-4.05077,38.03922,-3.928777,37.18013,2
-6.691798,38.133987,-6.691788,38.133957,2
-6.782927,38.359634,-6.694215,38.135082,2
-5.10311,37.2376,-4.93122,37.67359,2
-6.694215,38.135082,-6.691788,38.133957,2
-5.10311,37.2376,-4.76686,37.38943,2
-5.10311,37.2376,-4.75639,36.65947,2
-5.10311,37.2376,-4.62873,38.32277,2
-5.10311,37.2376,-4.05077,38.03922,2
-5.10311,37.2376,-3.63602,38.09519,2
-5.657723,40.894054,-4.91413,41.31239,2
-6.7726,38.32063,-5.702898,38.259697,2
-3.918278,37.751722,-3.61226,37.78627,2
-6.7726,38.32063,-5.78093,37.18516,2
-4.99123,36.48839,-4.629795,37.096146,2
-4.99123,36.48839,-4.93122,37.67359,2
-4.99123,36.48839,-4.77275,37.89155,2
-4.99123,36.48839,-4.76686,37.38943,2
-4.99123,36.48839,-4.75639,36.65947,2
-4.99123,36.48839,-4.63805,37.58627,2
-4.99123,36.48839,-4.695174,37.614117,2
-4.99123,36.48839,-4.56123,37.01938,2
-4.99123,36.48839,-4.49976,36.62035,2
-4.99123,36.48839,-4.36827,37.3269,2
-4.99123,36.48839,-4.10266,36.78107,2
-4.99123,36.48839,-3.58717,36.74277,2
-6.75432,37.57511,-6.55231,37.38605,2
-5.38452,36.20983,-4.696101,37.13281,2
-5.16709,36.74231,-3.58717,36.74277,2
-6.75432,37.57511,-6.04589,37.37281,2
-5.25026,36.37645,-4.481335,37.59296,2
-2.672484,42.112324,-2.096009,42.589195,2
-5.425827,36.87768,-5.16709,36.74231,2
-6.75432,37.57511,-5.74951,37.37301,2
-6.75432,37.57511,-5.82472,37.61032,2
-6.75432,37.57511,-5.96717,36.25213,2
-5.16709,36.74231,-5.04489,36.52506,2
-5.16709,36.74231,-4.900858,38.126163,2
-5.16709,36.74231,-5.10311,37.2376,2
-5.16709,36.74231,-4.99123,36.48839,2
-5.16709,36.74231,-4.77275,37.89155,2
-5.16709,36.74231,-4.75639,36.65947,2
-6.75432,37.57511,-6.3515,36.77808,2
-6.75432,37.57511,-6.07529,36.92077,2
-5.16709,36.74231,-4.63805,37.58627,2
-6.75432,37.57511,-6.19817,36.4759,2
-5.16709,36.74231,-4.56123,37.01938,2
-5.16709,36.74231,-4.49976,36.62035,2
-5.16709,36.74231,-4.36827,37.3269,2
-5.16709,36.74231,-4.32245,37.6167,2
-5.16709,36.74231,-4.282966,37.98478,2
-5.16709,36.74231,-4.08237,37.59091,2
-6.75432,37.57511,-6.30097,37.30337,2
-5.16709,36.74231,-3.95776,37.76748,2
-5.28121,37.70024,-3.95776,37.76748,2
-5.28121,37.70024,-4.10266,36.78107,2
-5.28121,37.70024,-4.36827,37.3269,2
-5.28121,37.70024,-4.49976,36.62035,2
-5.45403,37.12084,-4.75639,36.65947,2
-4.985605,37.25629,-4.36827,37.3269,2
-4.958262,37.26286,-3.92301,37.4614,2
-8.409,43.07654,-7.426508,43.379726,2
-8.58535,43.25375,-7.426508,43.379726,2
-5.446,36.67777,-5.38452,36.20983,2
-5.446,36.67777,-5.28121,37.70024,2
-5.446,36.67777,-5.10311,37.2376,2
-5.446,36.67777,-4.77275,37.89155,2
-6.55231,37.38605,-5.10311,37.2376,2
-6.55231,37.38605,-4.900858,38.126163,2
-5.425827,36.87768,-4.56123,37.01938,2
-6.55231,37.38605,-5.28121,37.70024,2
-5.446,36.67777,-4.958262,37.26286,2
-6.55231,37.38605,-5.38452,36.20983,2
-0.22815,39.75358,0.18275,40.46688,2
-6.55231,37.38605,-5.41681,37.329,2
-6.55231,37.38605,-5.52751,37.65896,2
-6.55231,37.38605,-5.64485,36.85979,2
-6.55231,37.38605,-5.74951,37.37301,2
-5.43574,43.48126,-4.75485,43.41982,2
-6.55231,37.38605,-5.78093,37.18516,2
-5.43574,43.48126,-4.04785,43.34943,2
-5.43574,43.48126,-3.80493,43.46589,2
-6.55231,37.38605,-5.92513,38.53089,2
-5.45403,37.12084,-4.77275,37.89155,2
-5.45403,37.12084,-4.99123,36.48839,2
-5.45403,37.12084,-5.10311,37.2376,2
-5.52751,37.65896,-4.63805,37.58627,2
-5.52751,37.65896,-5.41681,37.329,2
-5.52751,37.65896,-5.38452,36.20983,2
-5.52751,37.65896,-5.28121,37.70024,2
-6.99005,42.41642,-6.51913,42.809303,2
-5.52751,37.65896,-5.16709,36.74231,2
-5.52751,37.65896,-5.10311,37.2376,2
-4.99123,36.48839,-4.985605,37.25629,2
-5.52751,37.65896,-4.93122,37.67359,2
-5.52751,37.65896,-4.77275,37.89155,2
-5.52751,37.65896,-4.76686,37.38943,2
-5.52751,37.65896,-4.75639,36.65947,2
-5.52751,37.65896,-4.62873,38.32277,2
-5.45403,37.12084,-5.16709,36.74231,2
-5.52751,37.65896,-4.481335,37.59296,2
-5.52751,37.65896,-4.10266,36.78107,2
-5.52751,37.65896,-3.95776,37.76748,2
-6.423251,37.348347,-5.45403,37.12084,2
-7.59344,43.66228,-7.262719,43.566387,2
-5.92513,38.53089,-5.500389,37.270056,2
-5.45403,37.12084,-5.446,36.67777,2
-5.45403,37.12084,-5.41681,37.329,2
-5.45403,37.12084,-5.38452,36.20983,2
-5.45403,37.12084,-5.28121,37.70024,2
-5.45403,37.12084,-5.25026,36.37645,2
-5.43574,43.48126,-3.45757,43.44386,2
-2.896621,43.190083,-2.63165,42.25568,2
-6.55231,37.38605,-5.96717,36.25213,2
-5.763761,36.45457,-5.28121,37.70024,2
-5.38452,36.20983,-4.99123,36.48839,2
-4.84827,38.37906,-4.695174,37.614117,2
-4.77275,37.89155,-4.695174,37.614117,2
-5.38452,36.20983,-4.75639,36.65947,2
-5.38452,36.20983,-4.63805,37.58627,2
-5.38452,36.20983,-4.56123,37.01938,2
-5.38452,36.20983,-4.49976,36.62035,2
